user_id,first_session_day,last_session_day,total_sessions,total_user_energy,distinct_stations_used,first_session_date,last_session_date,active_span_days
6335,5/29/2018,8/25/2016,2,7.428443,2,2018-05-29,2016-08-25,-642
633533,11/13/2016,11/13/2016,1,5.131,1,2016-11-13,2016-11-13,0
633557,2/1/2019,2/1/2019,1,6.086,1,2019-02-01,2019-02-01,0
633679,11/1/2016,9/12/2016,6,55.717849,5,2016-11-01,2016-09-12,-50
633685,7/13/2019,7/13/2019,1,8.299,1,2019-07-13,2019-07-13,0
633703,10/12/2017,9/21/2018,4,40.603,4,2017-10-12,2018-09-21,344
633805,2/7/2017,2/7/2017,1,8.337,1,2017-02-07,2017-02-07,0
63413,4/29/2017,4/29/2017,1,1.808,1,2017-04-29,2017-04-29,0
634171,9/18/2016,9/18/2016,1,2.645384,1,2016-09-18,2016-09-18,0
634221,10/22/2017,5/3/2017,8,41.252,5,2017-10-22,2017-05-03,-172
634375,11/16/2016,11/16/2016,1,2.979,1,2016-11-16,2016-11-16,0
634393,10/29/2016,5/19/2019,4,32.825,3,2016-10-29,2019-05-19,932
634415,10/1/2016,9/18/2016,2,9.855432,2,2016-10-01,2016-09-18,-13
634433,1/20/2019,9/9/2018,13,105.357,5,2019-01-20,2018-09-09,-133
634467,4/28/2019,4/28/2019,1,11.457,1,2019-04-28,2019-04-28,0
634505,1/12/2017,9/9/2016,63,559.246609,13,2017-01-12,2016-09-09,-125
634587,2/17/2017,5/19/2018,2,12.943999999999999,2,2017-02-17,2018-05-19,456
634719,1/20/2018,6/12/2018,5,8.19,5,2018-01-20,2018-06-12,143
634791,1/21/2019,1/21/2019,1,1.276,1,2019-01-21,2019-01-21,0
634815,10/9/2016,9/15/2018,5,15.730488999999999,5,2016-10-09,2018-09-15,706
634923,4/29/2019,4/29/2019,1,4.749,1,2019-04-29,2019-04-29,0
635007,1/20/2018,4/20/2018,6,22.94925,3,2018-01-20,2018-04-20,90
635035,12/4/2018,8/21/2019,2,10.911,2,2018-12-04,2019-08-21,260
635063,1/10/2020,9/9/2019,158,940.01,5,2020-01-10,2019-09-09,-123
635081,6/24/2018,9/9/2018,2,4.09,2,2018-06-24,2018-09-09,77
635187,10/4/2016,9/4/2016,10,28.53445,5,2016-10-04,2016-09-04,-30
635211,2/23/2019,6/9/2018,4,31.04,4,2019-02-23,2018-06-09,-259
635291,10/30/2016,8/9/2017,15,334.879618,5,2016-10-30,2017-08-09,283
635307,1/31/2019,1/31/2019,1,1.325,1,2019-01-31,2019-01-31,0
635511,12/30/2016,12/30/2016,1,2.45,1,2016-12-30,2016-12-30,0
635627,5/24/2018,5/24/2018,1,6.33,1,2018-05-24,2018-05-24,0
635641,2/18/2018,2/25/2018,2,15.716999999999999,2,2018-02-18,2018-02-25,7
635685,9/13/2016,9/13/2016,1,6.904664,1,2016-09-13,2016-09-13,0
635869,10/8/2018,9/7/2016,11,61.317309,7,2018-10-08,2016-09-07,-761
635917,12/9/2017,12/9/2017,1,13.741,1,2017-12-09,2017-12-09,0
636021,4/30/2019,4/30/2019,1,4.404,1,2019-04-30,2019-04-30,0
636091,1/21/2017,9/28/2016,6,34.53283,2,2017-01-21,2016-09-28,-115
636093,1/1/2018,9/30/2017,101,877.1610000000001,7,2018-01-01,2017-09-30,-93
636375,10/25/2016,9/29/2016,22,182.099235,4,2016-10-25,2016-09-29,-26
636427,12/19/2017,8/31/2017,3,13.888,3,2017-12-19,2017-08-31,-110
636617,1/14/2017,9/24/2016,37,164.660622,16,2017-01-14,2016-09-24,-112
636625,1/10/2019,9/8/2016,122,955.789007,14,2019-01-10,2016-09-08,-854
6367,4/28/2018,4/28/2018,1,7.668,1,2018-04-28,2018-04-28,0
636733,1/22/2020,1/22/2020,1,11.183,1,2020-01-22,2020-01-22,0
636855,1/19/2019,9/28/2018,3,12.696,1,2019-01-19,2018-09-28,-113
637003,11/11/2018,11/11/2018,1,3.508,1,2018-11-11,2018-11-11,0
637009,6/21/2018,9/1/2018,2,17.475,2,2018-06-21,2018-09-01,72
637065,3/10/2019,3/10/2019,1,1.792,1,2019-03-10,2019-03-10,0
637113,1/3/2020,7/19/2019,7,15.899000000000001,5,2020-01-03,2019-07-19,-168
637115,5/20/2019,9/3/2019,20,240.344,3,2019-05-20,2019-09-03,106
637179,12/10/2018,9/21/2018,6,63.815000000000005,6,2018-12-10,2018-09-21,-80
637191,10/19/2018,10/19/2018,1,8.357,1,2018-10-19,2018-10-19,0
637245,3/8/2018,7/5/2018,3,14.28,2,2018-03-08,2018-07-05,119
637263,12/27/2017,12/27/2017,1,4.276,1,2017-12-27,2017-12-27,0
637291,2/12/2019,2/12/2019,1,6.822,1,2019-02-12,2019-02-12,0
637363,1/10/2017,9/24/2016,39,85.861645,10,2017-01-10,2016-09-24,-108
637367,1/16/2018,9/24/2017,7,73.565483,4,2018-01-16,2017-09-24,-114
637403,3/30/2017,8/1/2018,2,13.633000000000001,2,2017-03-30,2018-08-01,489
637665,5/15/2018,5/15/2018,1,10.718,1,2018-05-15,2018-05-15,0
637691,7/24/2017,7/24/2017,1,5.635,1,2017-07-24,2017-07-24,0
637701,9/8/2018,9/8/2018,1,12.331,1,2018-09-08,2018-09-08,0
637707,1/19/2018,9/5/2017,34,222.806553,9,2018-01-19,2017-09-05,-136
637783,1/19/2019,9/7/2018,6,7.921,4,2019-01-19,2018-09-07,-134
637835,11/27/2016,9/16/2017,8,54.049,7,2016-11-27,2017-09-16,293
637883,2/18/2019,2/18/2019,1,6.755,1,2019-02-18,2019-02-18,0
637889,8/13/2017,9/20/2019,2,10.613,2,2017-08-13,2019-09-20,768
637891,10/23/2016,9/22/2018,4,28.631738000000002,4,2016-10-23,2018-09-22,699
637909,4/25/2018,7/19/2018,2,11.035,2,2018-04-25,2018-07-19,85
637985,8/27/2017,8/27/2017,1,6.219,1,2017-08-27,2017-08-27,0
638013,10/8/2016,10/8/2016,1,38.358017,1,2016-10-08,2016-10-08,0
638067,10/11/2016,7/29/2019,3,26.812088,3,2016-10-11,2019-07-29,1021
638081,1/18/2017,6/7/2017,3,11.527000000000001,1,2017-01-18,2017-06-07,140
638117,11/19/2018,7/6/2017,25,466.066,2,2018-11-19,2017-07-06,-501
638139,10/12/2017,9/6/2017,41,213.143,11,2017-10-12,2017-09-06,-36
638217,10/27/2019,8/9/2019,2,10.451,2,2019-10-27,2019-08-09,-79
638271,1/18/2018,9/6/2018,15,107.431558,6,2018-01-18,2018-09-06,231
638323,10/5/2016,10/5/2016,2,12.564509000000001,2,2016-10-05,2016-10-05,0
638361,10/31/2016,8/9/2017,5,28.658,3,2016-10-31,2017-08-09,282
638375,11/16/2017,11/16/2017,1,14.468,1,2017-11-16,2017-11-16,0
638377,7/24/2018,7/24/2018,1,5.263,1,2018-07-24,2018-07-24,0
638431,9/28/2016,9/28/2016,1,7.878187,1,2016-09-28,2016-09-28,0
638487,11/10/2018,11/10/2018,1,3.538,1,2018-11-10,2018-11-10,0
638503,1/27/2020,3/6/2020,25,231.038,4,2020-01-27,2020-03-06,39
638627,1/10/2018,9/5/2017,54,529.558106,11,2018-01-10,2017-09-05,-127
638633,1/9/2017,6/30/2017,8,32.047,5,2017-01-09,2017-06-30,172
638635,4/26/2018,4/26/2018,1,5.447,1,2018-04-26,2018-04-26,0
638689,6/16/2018,6/16/2018,1,6.475,1,2018-06-16,2018-06-16,0
638699,1/10/2020,12/8/2019,6,23.956,4,2020-01-10,2019-12-08,-33
638723,1/28/2018,3/15/2018,4,23.066,4,2018-01-28,2018-03-15,46
638741,8/8/2017,8/8/2017,1,6.613,1,2017-08-08,2017-08-08,0
6388,7/19/2017,7/19/2017,1,2.149,1,2017-07-19,2017-07-19,0
638829,9/4/2017,9/4/2017,1,4.618,1,2017-09-04,2017-09-04,0
638849,12/2/2018,12/2/2018,1,9.91,1,2018-12-02,2018-12-02,0
638965,2/23/2018,8/7/2020,7,41.323,2,2018-02-23,2020-08-07,896
639021,3/19/2017,3/19/2017,1,1.997,1,2017-03-19,2017-03-19,0
639087,1/10/2017,9/9/2019,553,6389.360761,16,2017-01-10,2019-09-09,972
639117,10/22/2016,9/9/2016,14,129.112372,6,2016-10-22,2016-09-09,-43
639133,9/30/2016,9/30/2016,1,6.396912,1,2016-09-30,2016-09-30,0
639159,1/1/2017,12/24/2016,3,13.716038000000001,2,2017-01-01,2016-12-24,-8
639383,12/6/2016,12/6/2016,1,6.057,1,2016-12-06,2016-12-06,0
639405,2/18/2018,7/16/2017,11,87.712,4,2018-02-18,2017-07-16,-217
639559,1/5/2019,7/5/2017,2,7.133,1,2019-01-05,2017-07-05,-549
639567,2/16/2019,7/14/2019,2,7.038,2,2019-02-16,2019-07-14,148
639569,1/21/2018,4/29/2017,6,78.144,4,2018-01-21,2017-04-29,-267
639613,1/10/2017,6/29/2017,28,405.021,6,2017-01-10,2017-06-29,170
639623,1/1/2017,1/1/2017,1,13.66,1,2017-01-01,2017-01-01,0
639693,7/21/2018,7/21/2018,1,1.858,1,2018-07-21,2018-07-21,0
639761,12/9/2016,7/30/2018,4,28.64,4,2016-12-09,2018-07-30,598
639805,12/15/2018,12/3/2017,2,10.077,1,2018-12-15,2017-12-03,-377
639947,1/27/2019,9/8/2019,21,63.274,8,2019-01-27,2019-09-08,224
640057,9/15/2018,9/15/2018,1,8.166,1,2018-09-15,2018-09-15,0
640157,10/25/2016,9/12/2016,4,14.49154,3,2016-10-25,2016-09-12,-43
640183,9/13/2016,9/16/2016,2,6.830131,2,2016-09-13,2016-09-16,3
640197,1/10/2020,9/8/2018,148,939.92649,15,2020-01-10,2018-09-08,-489
640233,7/14/2018,7/14/2018,1,8.637,1,2018-07-14,2018-07-14,0
640273,1/28/2017,10/18/2019,2,14.969,2,2017-01-28,2019-10-18,993
640337,5/27/2017,8/22/2020,3,13.799000000000001,2,2017-05-27,2020-08-22,1183
640387,7/16/2017,7/16/2017,1,14.669,1,2017-07-16,2017-07-16,0
640435,1/13/2017,6/13/2017,15,219.817,4,2017-01-13,2017-06-13,151
640505,6/15/2019,6/15/2019,1,1.959,1,2019-06-15,2019-06-15,0
640527,5/27/2017,5/27/2017,1,1.452,1,2017-05-27,2017-05-27,0
640733,1/15/2017,1/15/2017,1,9.288,1,2017-01-15,2017-01-15,0
640833,6/25/2018,6/25/2018,1,4.833,1,2018-06-25,2018-06-25,0
640907,1/5/2017,9/21/2016,16,112.892403,5,2017-01-05,2016-09-21,-106
640921,3/20/2018,3/20/2018,1,13.309,1,2018-03-20,2018-03-20,0
64093,1/3/2018,12/10/2019,2,19.16,2,2018-01-03,2019-12-10,706
641027,1/13/2017,11/19/2016,2,9.603,2,2017-01-13,2016-11-19,-55
641079,12/6/2016,4/4/2018,3,27.506999999999998,3,2016-12-06,2018-04-04,484
641093,3/2/2018,6/9/2017,3,16.506,3,2018-03-02,2017-06-09,-266
641237,9/19/2019,9/19/2019,1,6.684,1,2019-09-19,2019-09-19,0
641271,1/5/2018,9/11/2019,8,89.082,5,2018-01-05,2019-09-11,614
6413,7/8/2017,7/8/2017,1,5.334,1,2017-07-08,2017-07-08,0
641317,7/15/2018,7/15/2018,1,3.941,1,2018-07-15,2018-07-15,0
641337,1/22/2020,9/26/2019,8,44.144999999999996,6,2020-01-22,2019-09-26,-118
641341,10/10/2016,9/7/2018,33,274.705737,3,2016-10-10,2018-09-07,697
641489,2/28/2019,2/28/2019,1,19.3,1,2019-02-28,2019-02-28,0
641577,10/8/2019,7/15/2017,2,9.028,2,2019-10-08,2017-07-15,-815
641633,1/8/2017,5/22/2017,5,19.997457,3,2017-01-08,2017-05-22,134
641637,1/7/2017,10/11/2016,2,34.910398,2,2017-01-07,2016-10-11,-88
641709,11/10/2017,12/13/2018,2,13.257,2,2017-11-10,2018-12-13,398
641757,8/15/2019,8/15/2019,1,3.722,1,2019-08-15,2019-08-15,0
641765,1/23/2020,3/29/2017,5,20.63,3,2020-01-23,2017-03-29,-1030
641983,10/5/2018,2/28/2017,3,28.387999999999998,2,2018-10-05,2017-02-28,-584
642081,7/10/2018,7/10/2018,1,4.408,1,2018-07-10,2018-07-10,0
642479,1/15/2019,7/5/2018,2,5.247,2,2019-01-15,2018-07-05,-194
642517,3/15/2018,9/22/2018,2,16.601,2,2018-03-15,2018-09-22,191
642523,1/17/2018,9/25/2019,35,108.611,8,2018-01-17,2019-09-25,616
642573,9/12/2017,9/12/2017,1,7.837,1,2017-09-12,2017-09-12,0
642595,2/10/2019,9/18/2016,5,31.962489,4,2019-02-10,2016-09-18,-875
642601,11/5/2017,11/5/2017,1,3.894,1,2017-11-05,2017-11-05,0
642731,1/1/2019,9/9/2017,529,7403.458533,4,2019-01-01,2017-09-09,-479
642759,10/9/2016,10/9/2016,1,5.664524,1,2016-10-09,2016-10-09,0
6428,3/6/2018,3/6/2018,1,9.06,1,2018-03-06,2018-03-06,0
642933,10/11/2018,9/3/2017,8,30.557000000000002,5,2018-10-11,2017-09-03,-403
643071,10/8/2016,10/8/2016,1,7.466915,1,2016-10-08,2016-10-08,0
643141,10/31/2016,11/2/2016,2,10.414,1,2016-10-31,2016-11-02,2
643155,1/10/2017,9/8/2018,586,3615.022321,8,2017-01-10,2018-09-08,606
643357,2/20/2017,9/29/2018,4,20.596,3,2017-02-20,2018-09-29,586
643363,2/9/2020,9/8/2018,7,64.978,4,2020-02-09,2018-09-08,-519
643441,5/14/2017,5/14/2017,1,10.563,1,2017-05-14,2017-05-14,0
643505,11/1/2016,11/1/2016,1,5.542,1,2016-11-01,2016-11-01,0
643679,12/14/2017,12/14/2017,1,11.11,1,2017-12-14,2017-12-14,0
643703,8/7/2018,8/7/2018,1,6.32,1,2018-08-07,2018-08-07,0
643789,2/25/2018,2/25/2018,1,7.681,1,2018-02-25,2018-02-25,0
644009,3/21/2019,3/27/2019,2,24.513,2,2019-03-21,2019-03-27,6
644057,1/26/2019,3/16/2019,2,4.616,2,2019-01-26,2019-03-16,49
644071,11/16/2017,11/16/2017,1,3.193,1,2017-11-16,2017-11-16,0
644081,10/14/2017,9/1/2019,4,12.083,3,2017-10-14,2019-09-01,687
644135,4/12/2017,9/1/2017,4,47.006,4,2017-04-12,2017-09-01,142
644141,12/17/2018,12/17/2018,1,6.251,1,2018-12-17,2018-12-17,0
644151,4/23/2019,4/23/2019,1,6.471,1,2019-04-23,2019-04-23,0
644201,9/28/2016,9/28/2016,1,9.916946,1,2016-09-28,2016-09-28,0
644227,1/25/2019,6/21/2018,2,3.3449999999999998,2,2019-01-25,2018-06-21,-218
644321,1/20/2018,8/26/2017,17,83.362,9,2018-01-20,2017-08-26,-147
644325,12/20/2019,12/21/2019,2,42.922,2,2019-12-20,2019-12-21,1
644365,1/4/2020,8/9/2020,11,52.283,5,2020-01-04,2020-08-09,218
644409,11/19/2017,11/19/2017,1,9.784,1,2017-11-19,2017-11-19,0
644413,10/12/2016,9/28/2016,3,20.406025,2,2016-10-12,2016-09-28,-14
644439,8/1/2018,8/1/2018,1,5.749,1,2018-08-01,2018-08-01,0
644621,8/24/2019,8/24/2019,1,14.094,1,2019-08-24,2019-08-24,0
644657,11/30/2016,11/30/2016,1,7.224,1,2016-11-30,2016-11-30,0
644691,10/2/2018,2/5/2020,2,24.402,2,2018-10-02,2020-02-05,491
6448,9/7/2017,9/7/2017,1,6.834,1,2017-09-07,2017-09-07,0
644815,10/25/2016,10/25/2016,1,4.124998,1,2016-10-25,2016-10-25,0
644841,5/31/2019,5/31/2019,1,5.031,1,2019-05-31,2019-05-31,0
644893,5/30/2017,5/30/2017,1,12.918,1,2017-05-30,2017-05-30,0
644925,1/16/2018,9/21/2019,15,27.735,5,2018-01-16,2019-09-21,613
644927,11/14/2019,11/14/2019,1,5.345,1,2019-11-14,2019-11-14,0
645069,11/7/2019,2/26/2019,2,20.797,2,2019-11-07,2019-02-26,-254
645207,12/20/2019,12/20/2019,1,1.446,1,2019-12-20,2019-12-20,0
645305,11/14/2017,11/14/2017,2,10.251000000000001,2,2017-11-14,2017-11-14,0
645405,11/13/2018,11/13/2018,1,18.83,1,2018-11-13,2018-11-13,0
645429,1/31/2020,1/31/2020,1,15.611,1,2020-01-31,2020-01-31,0
645451,2/16/2019,2/5/2019,5,59.519,2,2019-02-16,2019-02-05,-11
645533,3/22/2017,3/22/2017,1,2.551,1,2017-03-22,2017-03-22,0
645709,11/13/2016,4/9/2017,2,15.119,2,2016-11-13,2017-04-09,147
645723,1/10/2017,9/27/2016,69,1047.931664,10,2017-01-10,2016-09-27,-105
645973,1/11/2019,9/6/2019,120,2754.503393,20,2019-01-11,2019-09-06,238
645993,1/13/2018,6/20/2017,3,5.924,2,2018-01-13,2017-06-20,-207
6460,1/10/2017,9/6/2016,36,253.871821,9,2017-01-10,2016-09-06,-126
646105,10/17/2016,9/26/2016,27,58.825851,7,2016-10-17,2016-09-26,-21
646125,1/7/2017,6/17/2018,2,17.482,2,2017-01-07,2018-06-17,526
646183,1/10/2017,1/10/2017,2,6.674,2,2017-01-10,2017-01-10,0
6462,1/5/2017,1/5/2017,1,5.413,1,2017-01-05,2017-01-05,0
6463,11/16/2019,6/28/2018,7,59.148,6,2019-11-16,2018-06-28,-506
646371,10/13/2016,9/23/2016,5,60.538329,2,2016-10-13,2016-09-23,-20
646495,2/11/2017,2/11/2017,1,3.031,1,2017-02-11,2017-02-11,0
646515,2/7/2017,5/2/2018,2,8.214,2,2017-02-07,2018-05-02,449
646579,1/10/2019,9/7/2017,6,50.577,5,2019-01-10,2017-09-07,-490
646589,11/27/2017,11/27/2017,2,7.064,2,2017-11-27,2017-11-27,0
646591,11/8/2016,9/27/2016,5,28.677306,3,2016-11-08,2016-09-27,-42
646611,2/22/2019,9/23/2016,10,8.96171,5,2019-02-22,2016-09-23,-882
646653,3/23/2019,3/23/2019,1,3.612,1,2019-03-23,2019-03-23,0
646667,6/14/2017,6/14/2017,1,13.544,1,2017-06-14,2017-06-14,0
646701,11/1/2018,11/1/2018,1,10.82,1,2018-11-01,2018-11-01,0
646707,7/30/2017,7/30/2017,1,5.49,1,2017-07-30,2017-07-30,0
646737,10/10/2020,10/10/2020,1,8.545,1,2020-10-10,2020-10-10,0
646801,2/22/2018,2/22/2018,1,9.047,1,2018-02-22,2018-02-22,0
646813,2/3/2017,2/3/2017,1,1.626,1,2017-02-03,2017-02-03,0
647047,6/21/2017,7/7/2017,8,70.75,2,2017-06-21,2017-07-07,16
647063,10/29/2016,8/25/2017,4,38.744,2,2016-10-29,2017-08-25,300
647065,1/14/2020,9/27/2019,22,92.607,6,2020-01-14,2019-09-27,-109
647083,2/15/2018,2/8/2018,2,13.292,1,2018-02-15,2018-02-08,-7
647133,10/21/2016,11/9/2016,5,34.057745,2,2016-10-21,2016-11-09,19
647153,1/21/2019,9/25/2016,5,16.430792,3,2019-01-21,2016-09-25,-848
647179,8/7/2019,8/7/2019,1,4.648,1,2019-08-07,2019-08-07,0
647251,3/11/2017,3/11/2017,1,18.195,1,2017-03-11,2017-03-11,0
647271,4/27/2019,4/27/2019,1,7.079,1,2019-04-27,2019-04-27,0
647281,10/30/2016,10/5/2016,2,8.36896,2,2016-10-30,2016-10-05,-25
647315,5/14/2019,5/14/2019,1,1.698,1,2019-05-14,2019-05-14,0
647469,1/22/2019,1/24/2019,2,42.298,1,2019-01-22,2019-01-24,2
647511,5/21/2017,5/21/2017,1,4.58,1,2017-05-21,2017-05-21,0
647563,2/4/2019,4/15/2019,3,16.836,2,2019-02-04,2019-04-15,70
647647,1/10/2018,9/7/2017,32,218.11,4,2018-01-10,2017-09-07,-125
647705,10/14/2016,9/25/2016,4,46.211429,2,2016-10-14,2016-09-25,-19
647763,11/24/2016,11/24/2016,1,15.327,1,2016-11-24,2016-11-24,0
647853,3/23/2018,4/28/2017,3,41.655,2,2018-03-23,2017-04-28,-329
647879,9/16/2017,9/16/2017,1,4.751,1,2017-09-16,2017-09-16,0
647887,10/12/2017,10/12/2017,1,7.296,1,2017-10-12,2017-10-12,0
647939,10/22/2018,7/25/2018,5,28.77,3,2018-10-22,2018-07-25,-89
647969,1/13/2017,8/26/2018,15,174.698,3,2017-01-13,2018-08-26,590
648035,8/29/2017,8/29/2017,1,1.991,1,2017-08-29,2017-08-29,0
648103,4/5/2019,7/29/2018,2,5.125,2,2019-04-05,2018-07-29,-250
648207,10/7/2017,2/3/2018,2,9.329,1,2017-10-07,2018-02-03,119
648255,10/29/2016,10/29/2016,1,9.292,1,2016-10-29,2016-10-29,0
648267,6/9/2017,6/9/2017,1,13.631,1,2017-06-09,2017-06-09,0
648291,12/12/2016,12/12/2016,1,6.165,1,2016-12-12,2016-12-12,0
648381,2/12/2017,9/24/2019,4,26.224,4,2017-02-12,2019-09-24,954
6483V,3/15/2017,3/15/2017,1,5.286,1,2017-03-15,2017-03-15,0
648407,1/10/2019,9/8/2017,318,1866.136736,27,2019-01-10,2017-09-08,-489
648485,9/5/2019,9/5/2019,1,6.24,1,2019-09-05,2019-09-05,0
648537,10/7/2019,2/25/2017,2,12.25,2,2019-10-07,2017-02-25,-954
648567,3/27/2018,3/27/2018,1,9.343,1,2018-03-27,2018-03-27,0
648569,11/27/2018,11/29/2018,2,53.974,2,2018-11-27,2018-11-29,2
648593,3/25/2017,3/25/2017,1,3.482,1,2017-03-25,2017-03-25,0
648611,8/17/2017,8/17/2017,1,3.362,1,2017-08-17,2017-08-17,0
648627,12/14/2018,8/25/2018,9,46.04,7,2018-12-14,2018-08-25,-111
648673,12/5/2018,12/5/2018,1,6.714,1,2018-12-05,2018-12-05,0
648707,1/16/2017,6/3/2017,28,270.488803,5,2017-01-16,2017-06-03,138
648711,9/19/2017,9/19/2017,1,1.163,1,2017-09-19,2017-09-19,0
648789,1/14/2019,9/9/2019,94,762.995,8,2019-01-14,2019-09-09,238
648801,12/26/2016,12/26/2016,1,5.565,1,2016-12-26,2016-12-26,0
648807,10/23/2016,10/23/2016,1,1.845205,1,2016-10-23,2016-10-23,0
648897,1/11/2017,8/31/2019,20,65.425693,7,2017-01-11,2019-08-31,962
648907,10/10/2016,8/25/2017,14,123.865569,3,2016-10-10,2017-08-25,319
648967,1/29/2020,9/25/2018,22,126.987,12,2020-01-29,2018-09-25,-491
648999,1/1/2017,9/7/2017,192,1769.467404,14,2017-01-01,2017-09-07,249
649025,1/20/2019,9/10/2017,22,54.467103,6,2019-01-20,2017-09-10,-497
649029,11/19/2017,11/19/2017,1,1.304,1,2017-11-19,2017-11-19,0
649263,11/4/2018,11/4/2018,1,0.095,1,2018-11-04,2018-11-04,0
649295,1/16/2018,8/2/2017,3,28.081,3,2018-01-16,2017-08-02,-167
649317,10/9/2016,10/9/2016,1,3.855891,1,2016-10-09,2016-10-09,0
649377,1/10/2017,9/8/2017,188,1649.105335,12,2017-01-10,2017-09-08,241
649457,12/12/2018,12/12/2018,1,5.907,1,2018-12-12,2018-12-12,0
649479,10/1/2016,10/1/2016,1,3.374751,1,2016-10-01,2016-10-01,0
649565,9/12/2017,9/12/2017,1,17.062,1,2017-09-12,2017-09-12,0
649589,10/29/2016,9/9/2018,16,318.78,10,2016-10-29,2018-09-09,680
649611,11/10/2016,11/10/2016,1,1.943,1,2016-11-10,2016-11-10,0
649733,12/16/2017,8/4/2018,3,10.583,3,2017-12-16,2018-08-04,231
649885,3/12/2018,8/26/2019,2,27.833,2,2018-03-12,2019-08-26,532
649979,3/21/2018,3/21/2018,1,12.683,1,2018-03-21,2018-03-21,0
650017,1/23/2018,12/28/2018,3,10.111,3,2018-01-23,2018-12-28,339
650137,11/11/2017,8/11/2018,5,101.065,4,2017-11-11,2018-08-11,273
650159,10/22/2016,11/19/2016,2,8.256277,1,2016-10-22,2016-11-19,28
650173,2/15/2020,3/30/2019,2,17.408,1,2020-02-15,2019-03-30,-322
6502,4/15/2018,7/9/2017,2,6.948,2,2018-04-15,2017-07-09,-280
650229,12/4/2019,12/4/2019,1,11.057,1,2019-12-04,2019-12-04,0
650281,10/23/2017,5/1/2018,3,26.436,2,2017-10-23,2018-05-01,190
650359,3/21/2017,3/21/2017,1,10.57,1,2017-03-21,2017-03-21,0
650385,11/4/2018,11/4/2018,1,2.788,1,2018-11-04,2018-11-04,0
650429,1/17/2017,6/15/2018,3,15.761,2,2017-01-17,2018-06-15,514
650439,9/9/2017,9/9/2017,1,7.799,1,2017-09-09,2017-09-09,0
650525,1/13/2019,8/29/2019,7,7.281000000000001,5,2019-01-13,2019-08-29,228
650543,1/24/2017,8/16/2017,7,28.483331,4,2017-01-24,2017-08-16,204
650919,1/20/2017,10/21/2016,4,39.870579,3,2017-01-20,2016-10-21,-91
650987,11/27/2018,11/27/2018,1,8.141,1,2018-11-27,2018-11-27,0
651075,12/22/2018,12/22/2018,1,10.942,1,2018-12-22,2018-12-22,0
651207,6/16/2018,6/16/2018,1,5.649,1,2018-06-16,2018-06-16,0
651245,12/8/2016,12/8/2016,1,3.192,1,2016-12-08,2016-12-08,0
651303,1/18/2018,1/18/2018,1,9.448,1,2018-01-18,2018-01-18,0
651307,12/25/2018,12/25/2018,1,5.519,1,2018-12-25,2018-12-25,0
651355,2/4/2017,9/7/2017,4,17.246,4,2017-02-04,2017-09-07,215
651363,12/15/2018,12/15/2018,1,4.453,1,2018-12-15,2018-12-15,0
651381,4/10/2019,9/15/2017,2,5.088,2,2019-04-10,2017-09-15,-572
651397,1/10/2017,5/4/2018,17,94.559,4,2017-01-10,2018-05-04,479
651421,9/16/2019,9/16/2019,1,12.208,1,2019-09-16,2019-09-16,0
651601,1/15/2019,8/25/2018,59,437.006,5,2019-01-15,2018-08-25,-143
651743,12/22/2019,12/22/2019,1,10.572,1,2019-12-22,2019-12-22,0
651749,1/11/2020,9/8/2018,41,637.198,6,2020-01-11,2018-09-08,-490
651777,1/13/2017,9/8/2017,55,476.257,3,2017-01-13,2017-09-08,238
651945,9/28/2019,9/28/2019,1,3.497,1,2019-09-28,2019-09-28,0
652041,2/1/2017,2/1/2017,1,5.247,1,2017-02-01,2017-02-01,0
652077,10/28/2017,7/15/2019,4,23.495912,3,2017-10-28,2019-07-15,625
652091,5/30/2019,5/30/2019,1,10.227,1,2019-05-30,2019-05-30,0
652095,1/11/2018,9/9/2017,50,240.847453,11,2018-01-11,2017-09-09,-124
65213,5/13/2017,8/4/2017,3,12.594,1,2017-05-13,2017-08-04,83
652239,8/9/2017,8/9/2017,1,4.358,1,2017-08-09,2017-08-09,0
652491,7/29/2018,7/29/2018,1,4.036,1,2018-07-29,2018-07-29,0
652573,1/30/2018,12/4/2017,3,31.144000000000002,3,2018-01-30,2017-12-04,-57
652801,1/2/2017,8/3/2019,7,28.043255,5,2017-01-02,2019-08-03,943
652819,1/15/2017,8/4/2017,45,355.911887,3,2017-01-15,2017-08-04,201
652973,11/25/2017,11/25/2017,1,9.603,1,2017-11-25,2017-11-25,0
652977,4/15/2018,6/28/2018,2,19.177999999999997,2,2018-04-15,2018-06-28,74
653099,12/12/2016,5/8/2017,11,218.468,6,2016-12-12,2017-05-08,147
653199,6/12/2017,7/25/2017,21,132.8,3,2017-06-12,2017-07-25,43
653231,7/12/2018,7/12/2018,1,3.511,1,2018-07-12,2018-07-12,0
653237,10/3/2019,8/29/2019,2,9.57,2,2019-10-03,2019-08-29,-35
653345,5/15/2018,5/15/2018,1,3.886,1,2018-05-15,2018-05-15,0
653367,2/17/2018,9/16/2017,2,11.535,1,2018-02-17,2017-09-16,-154
653411,3/19/2019,3/6/2019,2,33.351,1,2019-03-19,2019-03-06,-13
653439,6/17/2018,6/17/2018,1,12.337,1,2018-06-17,2018-06-17,0
653459,10/14/2018,10/14/2018,1,0.788,1,2018-10-14,2018-10-14,0
653483,8/26/2018,8/26/2018,1,6.705,1,2018-08-26,2018-08-26,0
